OrderID,CustomerName,Gender,Email,Phone,Product,Category,SubCategory,Quantity,UnitPrice,TotalAmount,OrderDate,ShipDate,Region,PaymentMode,City,State
ORD104527,Jordan Verma,M,jordan.@gmail.com,+91 7612760366,Margherita Pizza ,Food,Pizza,1,₹1103.13,1103.13,30 05 2023,05-14-24,east,online ,LUCKNOW,Uttar Pradesh
ORD104299,Casey mehta,nb,casey.12@example.com,-7339447203,Pepperoni Pizza,Food,Pizza,2,1168.87,2337.74,"May 26, 2027","Apr 30, 2025",north ,OnLine,hyderabad,Telangana 
ORD102999,AVERY Kulkarni,Fem,avery.@example.com,-7968215243,Margherita Pizza,Food,Pizza,5,717.15,3585.75,06 10 25,2024 08 01,NORTH,Cash ,Kolkata,West Bengal 
ORD104674,sasha Iyer,female,sasha93@example.com,7790711069,Coke 500ml ,BEVERAGES,Soft Drink,1,521.56,521.56,15 09 2025,2024 12 23,SOUTH,net banking,lucknow,uttar pradesh
ORD103381,charlie Singh,,charlie.x@company.co,6622511508,Margh3rita Pizza,Food,Pizza,1,244.38,244.38,,30-08-2023,South region,Cash ,Chenna1,Tamil Nadu 
ORD104251,PARKER Shah,male,parker.x@company.co,-4591083988,Margherita Pizza,Food,Pizza,5,301.58,1507.9,2023.06.05,20-02-2023,East,OnLine,Nagpur,Maharashtra
ORD100659,Avery Iyer,F ,avery.@company.co,(737) 1664676,pepperoni pizza,Food,Pizza,2,755.95,1688.28,08-02-2026,1682208000,East region,Cashier,nagpur,MAHARASHTRA
ORD101257,taylor Chaudhary,male,taylor@company.co,+91 7407813827,Espresso ,Beverages,Coffee,1,443.13,443.13,,2024-12-13T00:00:00,North region,NET BANKING,jaipur,rajasthan
ORD100565,Charlie Singh,F ,charlie.x@yahoo.com,,espresso,Beverages,Coffee,4,982.34,3929.36,04-Jul-24,10 12 23,East,on line,pune,Maharashtra
ORD104892,Harper Singh,Fem,harper.x@hotmail.com,9856005752,Chick3n Burg3r,Food,Burger,5,1087.76,5438.8,10/20/25,1712707200,north,online ,Chenna1,T@mil N@du
ORD103828,Charlie agarwal,,charlie.x@yahoo.com,(784) 4777812,V3g Burg3r,Food,Burger,2,52.92,105.84,"Dec 30, 2023",14.08.2022,North  ,OnLine,Lucknow,UTTAR PRADESH
ORD102771,Skyler rao,M,skyler.x@outlook.com,-9872388753,Orange Juice,Beverages,Juice,2,"1,131.00",2262,"Nov 23, 2023",12 17 23,EAST,Cash ,Pune,MAHARASHTRA
ORD103829,Cameron  Desai,female,cameron.@mailinator.com,-8152687631,Espresso,Beverages,Coffee,1,417.76,417.76,"Apr 09, 2026",19-Aug-22,North  ,UPI,BENGALURU,Karnataka 
ORD102097,Jordan nath,MALE,jordan.x@yahoo.com,84379,Paneer Wrap,Food,Wrap,1,1175.46,1175.46,01-01-2026,2022-01-27T00:00:00,South  ,on line,Lucknow,uttar pradesh
ORD101264,Rowan Rao,MALE,rowan.x@mailinator.com,86270,COKE 500ML,Beverages,Soft Drink,1,510.04,510.04,04.12.25,"Apr 28, 2026",Central region,Card ,Mumbai,MAHARASHTRA
ORD100616,Harper gupta,male,harper.com,(764) 1268493,Tandoori Chicken ,Food,Main,3,606.93,1820.79,2024.11.06,2025.10.23,North-Zone,upi,JAIPUR,Rajasthan 
ORD103534,JESSE Shah,F ,jesse.@outlook.com,7089388102 ext 433,Garlic Br3ad,Food,Sides,5,437,1226.75,,"Feb 02, 2023",South,Online ,JAIPUR,Rajasthan 
ORD103365,Lee Singh,Female,lee.x@company.co,+91 8640311028,mango smoothie,Beverages,Smoothie,3,772.48,2317.44,20-08-2023,,North region,on line,mumbai,M@h@r@shtr@
ORD102905,Quinn Nair,Fem,quinn10@gmail.com,+91 7193830031,CHEESE FRIES,Food,Sides,2,455.44,1618.34,2024-01-14T00:00:00,20-Jun-26,EAST,Cashier,BENGALURU,K@rn@t@k@
ORD101126,Charlie shah,F ,charlie.@mailinator.com,7346455325,Veg Burger ,Food,Burger,1,61.17,36.75,1734134400,"Jul 18, 2023",South  ,UPI,NAGPUR,Maharashtra 
ORD101864,Angel  Rao,M,angelgmailcom,8545722514 ext 632,Chicken Burger ,Food,Burger,5,278.09,1330.12,27-02-2027,"Dec 24, 2022",north ,Cash ,Ahmedabad ,gujarat
ORD101622,Harper iyer,F,harper.@hotmail.com,-4351892327,Pepperoni Pizza ,Food,Pizza,1,243.87,243.87,1727136000,,north ,CASH,delhi,DELHI
ORD100977,harper Verma,female,harpergmail.com,(802) 4638154,Cheese Fries,food,Sides,1,729.97,729.97,16-Jun-25,22-05-2024,Wes,Cashier,Mumbai,Maharashtra
ORD104932,riley Nath,,riley.12@outlook.com,+91 7499915811,Veg Burger ,Food,Burger,6,686.6,4119.6,,1701561600,Wes,on line,PUNE,Maharashtra 
ORD102077,DEVIN Agarwal,FEMALE,devingmail.com,8950965753,pepperoni pizza,Foodg,Pizza,6,1058.37,6350.22,11-11-2024,10/27/24,Eas,Cashier,Bengaluru,K@rn@t@k@
ORD102790,Alex Joshi,Unknown,alex.12@company.co,(764) 9091437,coke 500ml,Beverages,Soft Drink,6,503,150900,"Mar 27, 2026",08-Dec-24,North,cash,Hyderabad,Tel@ng@n@
ORD104698,Alex sharma,Non-binary,alex.@example.com,(880) 8878993,Espresso,Beverages,Coffee,3,157.65,472.95,1668902400,"Apr 25, 2022",CENTRAL,Card ,Mumba1,maharashtra
ORD101135,Devin Patel,MALE,,-4782052397,MARGHERITA PIZZA,Food,Pizza,3,546.69,1640.07,1752537600,02 07 2023,CENTRAL,Cash ,Delh1,Delhi
ORD100261,KAI Gupta,nb,kai@.com,7697853760,Margherita Pizza ,Food,Pizza,2,737.7,1475.4,"Jun 15, 2025",24-02-2027,north ,Cash ,Bengaluru,KARNATAKA
ORD104637,jesse Agarwal,,jesse.@yahoo.com,6119603100,VEG BURGER,Food,Burger,3,827.36,2482.08,2024-05-02T00:00:00,2025 01 24,north ,Cash,CHENNAI,Tamil Nadu
ORD101723,quinn Rao,M,quinn@gmail.com,6855900886 ext 186,garlic bread,Food,Sides,4,358.06,65883.04,,16-Sep-25,Eas,Cash ,Jaipur,Rajasthan 
ORD102170,Drew dutta,MALE,drew.12@gmail.com,96742,TANDOORI CHICKEN,Food,Main,5,293.5,1467.5,01/13/24,20-10-2024,Eas,ON line,Jaipur ,Rajasthan
ORD101547,CASEY Shah,F,casey.com,9776250657 ext 847,Orange Juice ,Beverages,Juice,3,₹1161.72,3485.16,2025 01 17,1780444800,SOUTH,Cash ,Hyderabad,Tel@ng@n@
ORD101150,Devin Khan,Female,devingmail.com,7515711017,Veg Burger,Food,Burger,5,532,4580.81,2024-06-03T00:00:00,04-Sep-24,West-Zone,cash,lucknow,uttar pradesh
ORD103840,Parker agarwal,Fem,parker.12@hotmail.com,8555376967 ext 804,PEPPERONI PIZZA,Food,Pizza,1,597.2,597.2,14-12-2025,14 12 2026,North,ON line,Jaipur ,rajasthan
ORD102444,LEE Chaudhary,Unknown,lee66@example.com,6471689083,Cok3 500ml,BEVERAGES,Soft Drink,4,475,1900,1780358400,,NORTH,Online,Hyderabad,telangana
ORD101738,Taylor Kapoor,Unknown,taylor.x@outlook.com,80283,Mango Smoothie,Beverages,Smoothie,1,675.79,675.79,"Apr 27, 2023",1721865600,Cen,Card,bengaluru,Karnataka 
ORD101176,Lee shah,Non-binary,lee.x@gmail.com,-8231658706,Chicken Burger,Food,Burger,100,1109.92,110992,09 10 2024,16 04 2024,Eas,Cash ,lucknow,Uttar Pradesh 
ORD102086,MORGAN Nath,Fem,morgangmail.com,-7818692014,cheese fries,Foods,Sides,4,604.04,2416.16,"Mar 07, 2027",26-Feb-24,East region,Cashier,Bengaluru,Karnataka 
ORD103737,sam Iyer,Non-binary,sam.12@mailinator.com,-5258906038,Veg Burger ,Food,Burger,6,952.42,8134.6,06-Dec-25,2024-11-18T00:00:00,west,on line,Lucknow,UTTAR PRADESH
ORD103458,Jesse  Dutta,male,jesse.x@outlook.com,(935) 4959419,Chocolat3 Cak3,Dessert,Cake,4,301.16,1204.64,28-Jun-24,2024.04.29,Central,OnLine,Bengaluru ,Karnataka
ORD103479,kris Dutta,Unknown,kris.x@gmail.com,93584,Chicken Burger,Food,Burger,2,625.31,1250.62,25-11-2023,09-04-2025,East  ,on line,NAGPUR,MAHARASHTRA
ORD101062,DEVIN Verma,Fem,devin@hotmail.com,9807084996,Coke 500ml,Beverages,Soft Drink,5,763.98,3819.9,2025-01-03T00:00:00,2025.04.05,north ,OnLine,Mumbai,MAHARASHTRA
ORD102855,CHARLIE Kapoor,Fem,charlie.x@company.co,(600) 4746857,Chocolate Cake,Dessert,Cake,3,1014.35,3043.05,"Jun 27, 2025",08-12-2025,CENTRAL,net banking,Lucknow,Utt@r Pr@desh
ORD102713,ANGEL Bose,FEMALE,angel.12@example.com,-6443364749,paneer wrap,Food,Wrap,2,732.46,1464.92,,"Feb 17, 2027",North  ,upi,hyderabad,telangana
ORD101243,Rowan  Bose,nb,rowan.@company.co,8071449429 ext 185,Garlic Bread ,Food,Sides,1,738.91,738.91,02.12.27,1746921600,East-Zone,on line,Lucknow ,Uttar Pradesh
ORD102881,Angel Dutta,female,angel.x@example.com,91601,BUTTER NAAN,Food,Bread,2,1109,2218,02-27-25,2022 09 04,North  ,on line,Kolkata ,WEST BENGAL
ORD101997,Taylor Joshi,male,taylor.12@yahoo.com,60099,Butt3r Naan,Foods,Bread,5,549.63,2748.15,06/21/27,2025-01-04T00:00:00,Wes,Online,Delhi,DELHI
ORD101559,Alex rao,Unknown,alex.12@yahoo.com,9238661562,Espresso,Beverages,Coffee,5.5,611.27,3361.98,,09.06.2025,South,Card ,Kolkata,WEST BENGAL
ORD104843,Jamie  Joshi,F,jamie.@example.com,8292076632 ext 984,TANDOORI CHICKEN,Food,Main,3,729.29,2187.87,03-Feb-24,"Nov 27, 2022",Central,Online ,Pune,MAHARASHTRA
ORD101100,Angel nair,,angel41@mailinator.com,8162934550,MARGHERITA PIZZA,Food,Pizza,1,705.06,705.06,2023 01 06,2024.10.22,Nor,CASH,CHENNAI,Tamil Nadu
ORD104190,Harper  Patel,Male,harper.@example.com,-8470052843,Coke 500ml,Beverages,Soft Drink,2,921.36,1842.72,"Dec 26, 2023",2022.05.31,South-Zone,OnLine,Nagpur,MAHARASHTRA
ORD104973,Skyler Desai,F,skyler.12@outlook.com,-7748645780,BUTTER NAAN,Food,Bread,6,658.73,3952.38,02-04-2023,29 02 2024,South,ON line,Nagpur,MAHARASHTRA
ORD103451,Sam Rao,F ,sam.12@hotmail.com,60637,Pepperoni Pizza,Food,Pizza,4,432.94,1731.76,09.03.2026,22-Jan-25,North  ,Card,Bengaluru,KARNATAKA
ORD103679,morgan Bose,Unknown,morgan@company.co,6148366670,Butter Naan,Food,Bread,6,605.93,3635.58,"Jun 05, 2024","Dec 07, 2026",Central-Zone,Cash ,LUCKNOW,UTTAR PRADESH
ORD103315,Cameron Rao,F ,cameron@example.com,-9612634409,Cok3 500ml,Beverages,Soft Drink,2,568.14,1136.28,"Jul 20, 2027",,central,UPI ,Nagpur,M@h@r@shtr@
ORD103169,sasha Agarwal,,sasha.x@yahoo.com,-4818042892,Orang3 Juic3,Beverages,Juice,2,67.76,205.78,08-01-2024,24-May-24,north ,online ,pune,Maharashtra
ORD101310,JAMIE Agarwal,,jamie.12@company.co,+91 8688678824,Orang3 Juic3,BEVERAGES,Juice,2,1140.23,2280.46,,,Central-Zone,ON line,nagpur,Maharashtra
ORD100813,Riley Patel,FEMALE,riley25@example.com,+91 9405766962,orange juice,Beverages,Juice,2,1115.52,2231.04,01-Apr-22,23.03.2025,NORTH,CASH,Jaipur,RAJASTHAN
ORD102791,Lee  Mehta,Fem,lee.x@outlook.com,7099150406 ext 767,LATTE,Beverages,Coffee,1,1010.4,1010.4,1764460800,"Feb 21, 2024",central,online ,pune,MAHARASHTRA
ORD100423,Harper Nair,female,harper.12@example.com,,TANDOORI CHICKEN,Food,Main,5,209.29,1046.45,27-Nov-23,04 14 25,Wes,on line,Bengaluru,K@rn@t@k@
ORD103125,SKYLER Sharma,Non-binary,,6005960034,Paneer Wrap,Food,Wrap,5,1104.06,9587.12,11-02-2023,03-10-2023,south,card,Chenna1,TAMIL NADU
ORD103838,Casey  Kapoor,Female,casey@mailinator.com,6188998728,Garlic Bread ,Food,Sides,2,815.9,1631.8,,23 07 2025,north ,CASH,jaipur,R@j@sth@n
ORD103976,Rowan gupta,male,rowan.12@outlook.com,+91 7227268453,Butt3r Naan,Food,Bread,2,143.29,286.58,1722556800,"Apr 18, 2026",Central  ,on line,LUCKNOW,UTTAR PRADESH
ORD100490,Morgan  Gupta,,morgan.@outlook.com,8404896158,Garlic Bread ,Food,Sides,3,688.07,1892,1715990400,04/18/25,north,Online ,ahmedabad,Gujarat
ORD101417,Casey Patel,male,,9165654268 ext 774,Latte ,Beverages,Coffee,2,986.02,1972.04,10-30-25,2023-02-10T00:00:00,Central region,Cash ,Ja1pur,Rajasthan 
ORD104115,Sam Chaudhary,male,sam.12@hotmail.com,-8732120874,Paneer Wrap ,Food,Wrap,5,147.87,739.35,05.08.2024,"Dec 16, 2024",West-Zone,Online,BENGALURU,Karnataka
ORD103465,skyler Sharma,nb,skyler69@yahoo.com,(853) 6271647,Tandoori Chicken,Food,Main,6,235.84,1415.04,25-02-2024,2025-03-01T00:00:00,EAST,card,Chennai,TAMIL NADU
ORD102525,HARPER Gupta,M,harper@company.co,,Espr3sso,Beverages ,Coffee,4,460.94,1843.76,,1769040000,north ,Cashier,NAGPUR,Maharashtra 
ORD101480,cameron Gupta,Non-binary,cameron.12@example.com,(762) 2925094,Paneer Wrap ,Food,Wrap,4,796.91,3187.64,10-Apr-22,09.18.25,Eas,Card ,lucknow,UTTAR PRADESH
ORD104170,Alex nath,,alex.x@mailinator.com,9428374247,Mango Smoothi3,Beverages,Smoothie,4,129.18,516.72,24-02-2023,1782172800,CENTRAL,Cash ,PUNE,M@h@r@shtr@
ORD104769,CHARLIE Shah Jr,F,charlie.12@outlook.com,-9204188506,margherita pizza,Food,Pizza,1,1167.47,1167.47,,"Jan 08, 2024",Central region,Cashier,Ahmedabad ,Gujarat
ORD101679,Jamie  Patel,FEMALE,,77953,Tandoori Chicken,Food,Main,1,811.69,811.69,1719792000,"Jan 17, 2026",Wes,net banking,Delhi,Delhi
ORD101779,Casey iyer,female,casey.x@company.co,(813) 3721158,BUTTER NAAN,Food,Bread,3,313.45,940.35,23-12-2024,2027.05.10,north ,online ,Lucknow,Uttar Pradesh
ORD104112,Drew shah,F,drew.@yahoo.com,-8772166361,Chicken Burger,Food,Burger,1,256.39,256.39,09-10-2024,2023-07-10T00:00:00,WEST,on line,Mumbai,M@h@r@shtr@
ORD100711,jamie Joshi,FEMALE,jamie.x@gmail.com,95406,espresso,Beverages,Coffee,4,₹429.26,1717.04,30-11-2025,"Mar 25, 2024",West region,Net Banking,pune,MAHARASHTRA
ORD104402,charlie Desai,male,charlie.12@company.co,6567412997 ext 772,LATTE,Beverages,Coffee,3,65.93,197.79,04.26.25,1688947200,Wes,online,Bengaluru,Karnataka
ORD101505,Sasha Desai,Unknown,sasha.x@hotmail.com,+91 7336856817,TANDOORI CHICKEN,Food,Main,1,1087.79,1087.79,1817769600,08-02-2024,north ,CARD,bengaluru,Karnataka
ORD102386,Lee nair,Male,,(994) 8909646,Orang3 Juic3,Beverages,Juice,4,319.37,1757.03,11-04-2026,,Central-Zone,Cash ,lucknow,Utt@r Pr@desh
ORD103222,Kris Nair,nb,kris.@hotmail.com,-9767537538,VEG BURGER,Food,Burger,1,244.05,244.05,"Apr 19, 2025",2025-09-26T00:00:00,north ,UPI,Mumba1,maharashtra
ORD103437,Jordan Verma,,jordan.com,9935268884,Chocolate Cake ,Dessert,Cake,5,326.89,1634.45,09 22 25,17-05-2025,South,ON line,Pune,Maharashtra 
ORD103675,Rowan khan,M,rowan.@outlook.com,94663,Pepperoni Pizza,Food,Pizza,4,998,3992,06-Apr-23,01-08-2024,NORTH,upi,Chennai ,TAMIL NADU
ORD103694,Drew nair,FEMALE,drew.x@mailinator.com,7563095444 ext 729,Chocolate Cake ,Dessert,Cake,5,999.54,4997.7,15-Jul-23,2023.12.30,Nor,OnLine,ahmedabad,GUJARAT
ORD104750,Lee  Nath,M,lee.@yahoo.com,61332,orange juice,Beverages,Juice,1,997.91,997.91,22-11-2023,1727395200,Wes,card,Kolkata,west bengal
ORD102703,quinn Iyer,nb,quinn.@gmail.com,+91 7046554453,coke 500ml,Beverages,Soft Drink,6,₹660.62,5516.37,25-12-2022,"Dec 22, 2023",NORTH,OnLine,LUCKNOW,Uttar Pradesh 
ORD102521,kai Desai,Fem,kai.@company.co,74184,veg burger,Food,Burger,1,1137.78,1137.78,03/22/26,11-06-2025,West,ON line,PUNE,Maharashtra
ORD100119,Jesse agarwal,nb,jesse.12@hotmail.com,-9979221874,paneer wrap,Food,Wrap,5,275.58,1377.9,12-12-2026,2026-11-01T00:00:00,Central  ,OnLine,Kolkata,west bengal
ORD100926,devin Khan,,devin.12@example.com,+91 8584085851,COKE 500ML,Beverages,Soft Drink,3,543.9,1631.7,06-02-2024,,north ,Card ,pune,Maharashtra
ORD103243,Kris Mehta Jr,M,kris.x@hotmail.com,-9735966075,Orange Juice,Beverages,Juice,6,458.17,2749.02,"Sep 23, 2022",07.05.27,east,UPI,mumbai,MAHARASHTRA
ORD100292,riley Sharma,Non-binary,riley.12@example.com,-6260476807,Espresso ,B3v3rag3s,Coffee,5,934.76,4069.87,2024-03-01T00:00:00,"Aug 18, 2026",Eas,on line,Delhi ,Delhi
ORD100610,Cameron Verma,Non-binary,cameron@example.com,85453,PEPPERONI PIZZA,food,Pizza,6,946.85,5681.1,04-Feb-25,15-01-2025,central,Cash,Mumbai,Maharashtra 
ORD103571,Jesse  Chaudhary,Female,jesse@yahoo.com,-8973708736,Garlic Bread,Food,Sides,5,1044.13,5220.65,02.09.24,30-12-2023,south,OnLine,Chennai ,Tamil Nadu 
ORD100461,Angel gupta,Fem,angel.12@company.co,-6045835554,butter naan,Food,Bread,1,677.7,677.7,30-Aug-23,2024 09 10,central,UPI,Ahmedabad ,GUJARAT
ORD104482,Jamie  Iyer,,jamie.x@hotmail.com,9082425961 ext 547,Chocolate Cake,dessert,Cake,4,891.9,3567.6,,11.05.2024,West-Zone,NET BANKING,jaipur,R@j@sth@n
ORD102457,Devin Chaudhary,female,devin@yahoo.com,9378227238,Cheese Fries,Foodg,Sides,6,763.22,4579.32,02-22-25,2025.05.06,West  ,Net Banking ,chennai,Tamil Nadu 
,,,,,,,,,,,,,,,,
ORD104526,Sam nath,,sam.12@mailinator.com,-7060890586,Latte,Beverages,Coffee,2,812.34,1624.68,"Jan 03, 2025",1716076800,South  ,card,hyderabad,TELANGANA
ORD103131,KRIS Khan,Male,kris.12@example.com,9800476432 ext 663,Cheese Fries,Food,Sides,5,"1,026.00",5130,25 06 2023,12-Jan-26,north ,Cash ,lucknow,Uttar Pradesh 
ORD101716,Cameron  Kapoor,Male,,9957480717,chicken burger,Food,Burger,2,359.37,718.74,03-Sep-25,08.23.26,Sou,OnLine,Ja1pur,Rajasthan 
ORD101082,drew Kulkarni,Male,drew.@example.com,9403942805,margherita pizza,Food,Pizza,4,979.39,3917.56,06-04-2026,28-08-2026,West  ,online ,Chennai ,tamil nadu
ORD101841,quinn Agarwal,nb,quinn.@company.co,(619) 5504144,chicken burger,Food,Burger,1,191,184.98,06-05-2025,29-01-2026,Eas,Card,Hyderabad ,Telangana
ORD101952,rowan Rao,F,rowan.com,+91 6483404531,Espresso ,Beverages,Coffee,1,248.28,248.28,12.13.25,09-05-2026,north ,Cashier,Chenna1,T@mil N@du
ORD102020,robin Bose Jr,FEMALE,robin.12@hotmail.com,(802) 5812067,latte,Beverages,Coffee,3,50.68,152.04,18-May-26,,north ,on line,Delh1,Delhi
ORD102701,robin Patel,nb,robin.12@mailinator.com,9855323951,Chocolat3 Cak3,Dessert,Cake,2,779.42,1558.84,1719446400,30-04-2024,north ,Net Banking,Nagpur,Maharashtra
ORD101728,SKYLER Nath,Female,skyler.12@example.com,+91 9482346861,Chocolate Cake,Dessert,Cake,4,292.53,1170.12,2024-02-13T00:00:00,19-Dec-23,East,Cash ,nagpur,Maharashtra
ORD100103,Skyler Kapoor,nb,skyler61@mailinator.com,(681) 2679975,Chick3n Burg3r,Food,Burger,1,707.8,707.8,09-01-2024,03-01-2024,EAST,ON line,KOLKATA,west bengal
ORD101419,skyler Mehta,,skyler.@gmail.com,-4294036369,Pepperoni Pizza ,Food,Pizza,1,698.22,698.22,23-Jan-24,1795996800,Wes,Cashier,hyderabad,Telangana 
ORD104021,RILEY Joshi,Non-binary,riley.x@gmail.com,(735) 5504773,Garlic Br3ad,Food,Sides,4,874.64,3498.56,05-Jul-25,20-10-2024,north ,CARD,bengaluru,K@rn@t@k@
ORD103168,Angel chaudhary,FEMALE,angel.com,6995534242 ext 310,Tandoori Chicken,Food,Main,5,181.65,817.24,02-Dec-22,27 01 2024,South region,Cashier,Delhi ,Delhi
ORD104418,charlie Patel,FEMALE,charlie.12@gmail.com,6245279930,P3pp3roni Pizza,FOOD,Pizza,3,338.61,1015.83,"Apr 18, 2023",03 13 24,West,online ,HYDERABAD,Tel@ng@n@
ORD100565,Devin  Singh,nb,devin.x@yahoo.com,7064431019,Paneer Wrap,Food,Wrap,2,221.95,443.9,11-Jan-25,11/16/24,west,Net Banking ,Chennai ,Tamil Nadu 
ORD102995,Riley shah,Female,riley.x@outlook.com,7383626433,Chocolate Cake ,Dessert,Cake,4,569.34,2277.36,06.22.22,2024-07-30T00:00:00,South  ,OnLine,ahmedabad,Gujarat 
ORD100611,Kris Desai,M,kris@gmail,9419354759 ext 202,Latte,Beverages,Coffee,1,936.34,936.34,01/26/27,13-Nov-22,South-Zone,card,Lucknow,Utt@r Pr@desh
ORD103570,Kai Sharma,,kai.x@hotmail.com,6582474977,pepperoni pizza,Food,Pizza,2,649,1298,01.12.26,28-02-2023,Central-Zone,OnLine,Pune,Maharashtra
ORD101551,Devin  Sharma,Male,devin.x@outlook.com,6562479037,Coke 500ml,Beverages,Soft Drink,4,965.02,3860.08,,04 10 23,Central  ,CARD,Hyderabad,Telangana 
ORD100146,KRIS Kulkarni,Non-binary,kris.12@mailinator.com,76680,Chocolat3 Cak3,Dessert,Cake,5,862.61,4313.05,03-27-23,04.22.24,South-Zone,OnLine,Bengaluru ,K@rn@t@k@
ORD100213,Quinn Kapoor,Fem,quinn.12@yahoo.com,-4658585731,margherita pizza,Food,Pizza,3,56.37,169.11,01 03 2024,2025.02.01,WEST,ON line,AHMEDABAD,gujarat
ORD102219,Drew  Singh,F ,drew.12@outlook.com,+91 9145744922,Chocolat3 Cak3,Dessert,Cake,2,534.06,1068.12,29-07-2025,10-12-2023,north ,online ,jaipur,rajasthan
ORD101797,morgan Desai,F ,morgan.12@yahoo.com,7739966543 ext 189,Pepperoni Pizza,Food,Pizza,4,59.24,236.96,1726444800,27 05 2026,north ,Cash ,kolkata,WEST BENGAL
ORD100837,Harper  Agarwal,M,harper@yahoo.com,7858824407,Espresso ,Beverages,Coffee,6,243.7,1462.2,11.24.23,23-02-2023,SOUTH,Cash ,Jaipur,rajasthan
ORD100996,Devin  Gupta,female,devin@gmail,6448145379,orange juice,BEVERAGES,Juice,4,408.16,1632.64,04-Nov-25,14-Aug-25,East-Zone,Cashier,hyderabad,Tel@ng@n@
ORD104043,Casey kapoor,FEMALE,casey.12@hotmail.com,9696975297 ext 267,Mango Smoothi3,Beverages,Smoothie,2,355.58,711.16,17-Jun-23,23.05.2025,South-Zone,ON line,MUMBAI,MAHARASHTRA
ORD100310,RILEY Shah,male,riley@yahoo.com,+91 7449690416,Espresso,Beverages,Coffee,6,184.2,1105.2,08-04-2022,"Jan 09, 2025",West  ,UPI,AHMEDABAD,Guj@r@t
ORD102419,Angel mehta,M,angelgmailcom,+91 7294045840,Pan33r Wrap,Food,Wrap,6,1107.02,6642.12,04-Jul-25,2024 06 22,NORTH,card,Chenna1,TAMIL NADU
ORD100632,charlie Iyer,Male,charlie91@company.co,75304,ORANGE JUICE,Beverages,Juice,4,761.97,3047.88,24-01-2026,12-Jan-26,WEST,online,kolkata,West Bengal
ORD100177,Lee Verma,Male,lee.@example.com,9512425015,tandoori chicken,Food,Main,2,1179.34,2358.68,11-12-2024,"Oct 21, 2025",north,CARD,HYDERABAD,Tel@ng@n@
ORD102112,Jesse  Rao,M,jesse32@hotmail.com,7017911201 ext 461,Margherita Pizza ,Food,Pizza,5,415.88,2079.4,2025-01-09T00:00:00,29-Jul-25,south,OnLine,ahmedabad,Gujarat
ORD101085,Jesse Bose,F,jesse.x@gmail.com,+91 6766427857,garlic bread,Food,Sides,3,156.8,470.4,,16-12-2024,East  ,online ,Lucknow,Uttar Pradesh
ORD101707,DREW Mehta,FEMALE,drewgmail.com,+91 9705881328,COKE 500ML,beverages,Soft Drink,5,833.26,4166.3,08/20/26,10-Feb-23,west,Net Banking,BENGALURU,K@rn@t@k@
ORD101735,skyler Gupta,Non-binary,skyler.x@example.com,+91 9977921984,orange juice,Beverages,Juice,2,421.57,843.14,"Mar 06, 2026","Apr 13, 2023",West region,Cash,Mumba1,M@h@r@shtr@
ORD103989,lee Joshi,M,lee.@hotmail.com,9699058679 ext 718,Coke 500ml,Beverages,Soft Drink,1,710.54,710.54,15-Nov-22,2023 02 06,North,Cashier,Lucknow,Uttar Pradesh 
ORD102371,JORDAN Verma,F,jordan.12@hotmail.com,8941788232,Coke 500ml,Beverages,Soft Drink,3,293.2,879.6,"Nov 15, 2024",10-Sep-27,East,ON line,Chennai ,Tamil Nadu
ORD101598,robin Kulkarni,F,robin.x@hotmail.com,90149,Tandoori Chicken ,Food,Main,4,187.9,1227.84,"Nov 21, 2024",28-09-2023,north,online ,Bengaluru ,KARNATAKA
ORD100593,Riley kapoor,Female,riley.x@mailinator.com,64296,BUTTER NAAN,FOOD,Bread,5,761.68,3808.4,03 15 26,"Sep 22, 2023",WEST,OnLine,kolkata,West Beng@l
ORD103613,Sam Dutta,M,sam.x@outlook.com,8758079379 ext 116,Orange Juice,Beverages,Juice,1,1089.18,1089.18,06-14-23,10-11-2023,south,UPI,CHENNAI,TAMIL NADU
ORD101959,Rowan  Agarwal,male,rowan.12@example.com,+91 6451436852,garlic bread,Food,Sides,6,199.54,51481.32,14-04-2023,28-Jun-24,EAST,Online,Lucknow,Utt@r Pr@desh
ORD104791,robin Shah,Male,robin.@example.com,+91 8816190323,Butter Naan ,Food,Bread,1,245.35,245.35,,02 19 25,North region,Card ,Ja1pur,rajasthan
ORD102238,Avery singh,Male,avery.x@mailinator.com,8609040718,Latte,Beverages,Coffee,3,902.13,2706.39,30-Oct-26,"Oct 15, 2024",Sou,Online,Jaipur ,RAJASTHAN
ORD100367,Parker  Gupta,F ,parker.12@yahoo.com,-2631539418,CHEESE FRIES,Food,Sides,3,178.73,536.19,1776297600,08-09-2022,west,Cash ,Pune,M@h@r@shtr@
ORD103963,Avery  Patel,Female,avery.12@hotmail.com,+91 9588724271,CHOCOLATE CAKE,Dessert,Cake,4,637.59,2550.36,11-Dec-24,1651536000,SOUTH,on line,Delhi,Delhi
ORD102439,angel Patel,MALE,angel.12@example.com,(905) 2274910,PEPPERONI PIZZA,Food,Pizza,1,364.46,364.46,,08/13/25,North region,Cashier,Jaipur,Rajasthan
ORD102830,Taylor Kapoor,Fem,taylor@example.com,61616,Garlic Bread ,Food,Sides,4,218.37,873.48,04 03 2024,22-Jan-25,CENTRAL,Cash,Hyderabad,TELANGANA
